Enriched.GO.IDs	Enriched.GO.names	Network.Region.name	ORF.ID	Gene.ID
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL038W	MET31
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL162W	SUT1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL016W	SWI1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL133C	RDS2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YER088C	DOT6
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL246C	RAI1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDL106C	PHO2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YKL032C	IXR1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YCR081W	SRB8
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOL005C	RPB11
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOL028C	YAP7
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR295C	HDA2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YHR206W	SKN7
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YKR095W-A	PCC1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YIL119C	RPI1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YML069W	POB3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YER040W	GLN3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR199C	ARR1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOR064C	YNG1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR226W	BUR2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YFL031W	HAC1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR480W	DIG2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR028C	REG1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR131C	ACE2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YBR049C	REB1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR183W	PLP1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL207W	SPT16
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGR200C	ELP2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YJL127C	SPT10
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YHL025W	SNF6
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YER159C	BUR6
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOR229W	WTM2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR005C	MAF1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YJL103C	GSM1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGR005C	TFG2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YIL036W	CST6
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL254W	FZF1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR223C	IFH1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDL020C	RPN4
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YML010W	SPT5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDL214C	PRR2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOR358W	HAP5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL222W	SSU72
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL298W	CLA4
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR421W	ARO80
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDL151C	BUD30
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YER169W	RPH1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL031C	PHO85
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGR134W	CAF130
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR009W	GAL3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDL108W	KIN28
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGR056W	RSC1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YBR097W	VPS15
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOR172W	YRM1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YER177W	BMH1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR527W	RBA50
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR070W	MED1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YKL005C	BYE1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR418C	CDC73
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL239W	LAP3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YBL005W	PDR3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR023C	EAF3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YJL056C	ZAP1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDL140C	RPO21
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YML094W	GIM5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL118C	DCP2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGR163W	GTR2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR161C	SGV1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YJR060W	CBF1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YER045C	ACA1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YFL021W	GAT1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOL004W	SIN3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YKR082W	NUP133
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR096W	GIS1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YER164W	CHD1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YMR277W	FCP1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL173C	XRN1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGR252W	GCN5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL082C	MOT1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR463W	STP1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YIR018W	YAP5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YHR041C	SRB2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL021W	HDA1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOL001W	PHO80
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YKR038C	KAE1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YIL021W	RPB3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YJR063W	RPA12
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL035C	MIG1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR310C	SUM1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YIL131C	FKH1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR455W	PDP3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR081C	PDC2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YBR154C	RPB5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YCL066W	HMLALPHA1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL115W	SNF4
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YBR135W	CKS1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL139C	THO2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR223W	CRF1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDL080C	THI3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL131C	SNT2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YKL020C	SPT23
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOR123C	LEO1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL122C	TFB2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR423C	CAD1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL116W	HOS3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR005C	HAL1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOL071W	SDH5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YBR193C	MED8
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR256W	HAP1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL127C	SOH1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGR270W	YTA7
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR301W	CFT1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YFR037C	RSC8
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL066W	SGF73
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR228C	ECM22
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL048W	CAM1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR072W	NOT5
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL199C	GCR2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR086W	SUA7
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPR065W	ROX1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YIL084C	SDS3
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YNL027W	CRZ1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YMR227C	TAF7
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YML091C	RPM2
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YPL129W	TAF14
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YAL013W	DEP1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YLR240W	VPS34
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YOL145C	CTR9
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YMR030W	RSF1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YGL181W	GTS1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YAL051W	OAF1
GO:0006366	transcription from RNA polymerase II promoter	Transcription & chromatin organization	YDR216W	ADR1
